CodiProva;NomProva;CodiResultat;NomResultat;LOINC;ProvaAnulada;Sinonims;Secció;Mètode;CENTRE COST;ACTIVITAT
5400;MORFOLOGIA Sang perifèrica;8;MIELÒCITS;749-2;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;9;PROMIELÒCITS;0;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;10;BLASTS;0;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;11;MORFOLOGIA ERITROCITÀRIA;0;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;12;MORFOLOGIA PLAQ.;11125-2;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;13;MORFOLOGIA LEUCOCITÀRIA;11156-7;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
5400;MORFOLOGIA Sang perifèrica;14;COMENTARI/MSP;5909-7;N;;CITOLOGIA HEMATOLÒGICA;Microscòpia;HEMATOLOGIA GENERAL;29826
1103;BILIRUBINA DIRECTA Sèrum;1;BILIRUBINA DIRECTA Sèrum;1968-7;N;Bilirrubina esterificada, bilirrubina conjugada;BIOQUÍMICA;Colorimetria;MODULAR / COBAS INTEGRA;27468
1023;CREATININA Orina esporàdica;1;CREATININA Orina esporàdica;2161-8;N;;ORINA/LÍQUIDS/SECREC.;Colorimetria;MODULAR / COBAS INTEGRA;27345
3314;PROCALCITONINA Sèrum;1;PROCALCITONINA Sèrum;0;N;;BIOQUÍMICA;ELFA;ELECSYS / COBAS H232;25967
8010;AC. TOTALS ANTIGEN CORE VIRUS HEPATITIS B Sèrum;1;AC. ANTIGEN CORE VHB Sèrum;13952-7;N;Anti-HBc, HBc Ac, Anticossos contra l' antigen del nucli del VHB, anticossos anti-cHB;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;25631
4160;IMMUNOGLOBULINA A (IgA) Sèrum;1;IgA Sèrum;2458-8;N;IgA;IMMUNOLOGIA;Immunoturbidimetria;MODULAR / COBAS INTEGRA;25565
1922;CRIBRATGE COCAÏNA Orina esporàdica;1;COCAÏNA Orina;3397-7;N;Bezoilecgonina en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;23087
1922;CRIBRATGE COCAÏNA Orina esporàdica;2;COCAÏNA Orina (quanti);3398-5;N;Bezoilecgonina en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;23087
1209;LIPASA Sèrum;1;LIPASA Sèrum;3040-3;N;;BIOQUÍMICA;Colorimetria;MODULAR / COBAS INTEGRA;22795
4199;NT-proBNP Sèrum;1;NT-proBNP Sèrum;33762-6;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;22045
8217;AC. TOTALS SARS-CoV2 (NUCLEOCÀPSIDE) Sèrum;1;AC. SARS-CoV2 NUCLEOCÀPSIDE;94762-2;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;21421
1173;PROTEÏNES Orina esporàdica;1;PROTEÏNES Orina esporàdica;2888-6;N;;ORINA/LÍQUIDS/SECREC.;Turbidimetria;MODULAR / COBAS INTEGRA;21198
4150;IMMUNOGLOBULINA G (IgG) Sèrum;1;IgG Sèrum;2465-3;N;IgG;IMMUNOLOGIA;Turbidimetria;MODULAR / COBAS INTEGRA;20162
4170;IMMUNOGLOBULINA M (IgM) Sèrum;1;IgM Sèrum;2472-9;N;IgM;IMMUNOLOGIA;Immunoturbidimetria;MODULAR / COBAS INTEGRA;19454
4230;CA 19.9 Sèrum;1;CA19.9 Sèrum;24108-3;N;CA 19-9, Antígen carbohidratat CA 19-9;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;19243
8210;AC. TOTALS TREPONEMA PALLIDUM Sèrum;1;AC. TREPONEMA PALLIDUM Sèrum;24110-9;N;Lues, Sífilis;SEROLOGIA INFECCIOSA;Anticossos treponèmics;ELECSYS / COBAS H232;18849
3056;HEMOGLOBINA GLICOSILADA (IFCC) Sang;1;HB GLICOSILADA (A1c) IFCC Sang;59261-8;N;;BIOQUÍMICA;Càlcul;VARIANT/D100;18570
4400;AC. ANTI-NUCLEARS Sèrum;1;ANA TÍTOL Sèrum;5048-4;N;ANAS;AUTOIMMUNITAT;Immunofluorescència indirecta;HELIOS;18521
4400;AC. ANTI-NUCLEARS Sèrum;2;ANA PATRÓ Sèrum;13068-2;N;ANAS;AUTOIMMUNITAT;Immunofluorescència indirecta;HELIOS;18521
1177;PROTEÏNES/CREATININA Orina esporàdica;1;PROTEÏNES /CREATININA Orina;2890-2;N;;ORINA/LÍQUIDS/SECREC.;Càlcul;MODULAR / COBAS INTEGRA;18503
8188U;POCT (PCR) SARS-CoV2 Nasofaringi;1;POCT (PCR) SARS-CoV2 (POCT);6,2461E+13;N;;BIOLOGIA MOLECULAR;PCR;CEPHEID;18045
1926;CRIBRATGE OPIACIS Orina esporàdica;1;OPIACIS Orina;19295-5;N;Heroïna en orina, morfina en orina, codeïna en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;16291
1926;CRIBRATGE OPIACIS Orina esporàdica;2;OPIACIS Orina (quanti);8220-6;N;Heroïna en orina, morfina en orina, codeïna en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;16291
4192;BETA-2 MICROGLOBULINA Sèrum;1;B-2 MICROGLOBULINA Sèrum;1952-1;N;B2M;BIOQUÍMICA;Electroquimioluminescència;IMMULITE;16075
4181;FACTOR REUMATOIDE Sèrum;1;FACTOR REUMATOIDE Sèrum;11572-5;N;FR;BIOQUÍMICA;Immunoturbidimetria;MODULAR / COBAS INTEGRA;15826
3060;INSULINA Sèrum;1;INSULINA Sèrum;20448-7;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;15077
8515;ANTIGEN STREPTOCOCCUS PNEUMONIAE Orina;1;ANTIGEN S. PNEUMONIAE Orina;24027-5;N;;MICROBIOLOGIA;Immunofluorescència;MICROBIOLOGIA GENERAL;14623
4240;CA 15.3 Sèrum;1;CA 15.3 Sèrum;6875-9;N;Antígen carbohidratat 15-3;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;14203
6121;FIBRINOGEN CLAUSS Plasma;1;FIBRINOGEN CLAUSS Plasma;3255-7;N;;HEMOSTÀSIA;Coagulatiu;CS;14054
8521;ANTIGEN LEGIONEL·LA P. SEROGRUP 1 Orina;1;ANTIGEN LEGIONEL·LA Orina;41499-5;N;L. Pneumophila;MICROBIOLOGIA;Immunofluorescència;MICROBIOLOGIA GENERAL;13857
8001;AC. ANTIGEN SUPERFÍCIE VIRUS HEPATITIS B Sèrum;1;AC. AG. SUPERFÍCIE VHB Sèrum;5193-8;N;HBs Ac, Anticosos contra antigen superfície de l'Hepatitis B, Anticossos anti-sHB, HBsAb;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;13765
6640;GRUP SANGUINI ABO I Rh;1;GRUP SANGUINI ABO;883-9;N;;HEMOTERÀPIA;Hemoaglutinació;DEPOSITO DE SANGRE GENERAL;13747
6640;GRUP SANGUINI ABO I Rh;2;GRUP SANGUINI Rh;10331-7;N;;HEMOTERÀPIA;Hemoaglutinació;DEPOSITO DE SANGRE GENERAL;13747
1064;pH Sang;1;pH Sang;0;N;;BIOQUÍMICA;Potenciometria;GEMPREMIER;13728
1023F;CREATININA FORENSE Orina esporàdica;1;CREATININA FORENSE Orina esp.;0;N;;ORINA/LÍQUIDS/SECREC.;Colorimetria;MODULAR / COBAS INTEGRA;12969
3011;TRIIODOTIRONINA LLIURE (T3 LLIURE) Sèrum;1;T3 LLIURE Sèrum;3051-0;N;FT3, T3 lliure;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;11515
4105;PREALBÚMINA Sèrum;1;PREALBÚMINA Sèrum;14338-8;N;;BIOQUÍMICA;Turbidimetria;BNPROSPECT;11251
5008;FROTIS DE SANG;1;FROTIS DE SANG;5909-7;N;;HEMATOLOGIA;Tinció - Observació microscòpica;HEMATOLOGIA GENERAL;11039
4200;ALFA-FETOPROTEÏNA Sèrum;1;ALFA-FETOPROTEÏNA Sèrum;53962-7;N;Alfa globulina fetal, AFP;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;11029
5509;LIMFÒCITS TOTALS PER SUBPOBLACIONS Sang;1;LIMFÒCITS TOTALS;30364-4;N;;IMMUNOLOGIA;Colorimetria - Díode làser;FACS;10905
1017;IONOGRAMA PoC Sang;1;Sodi sang total;2947-0;N;Ions PoC;BIOQUÍMICA;Potenciometria;COBAS MOVILAB GENERAL;10747
1017;IONOGRAMA PoC Sang;2;Potassi sang total;6298-4;N;Ions PoC;BIOQUÍMICA;Potenciometria;COBAS MOVILAB GENERAL;10747
1017;IONOGRAMA PoC Sang;3;Clor sang total;2069-3;N;Ions PoC;BIOQUÍMICA;Potenciometria;COBAS MOVILAB GENERAL;10747
5510;CD4/ LIMFÒCITS T4 Sang;1;CD4 (%);8123-2;N;Limfòcits T colaboradors, Limfòcits  T cooperadors, Limfòcits T CD4;IMMUNOLOGIA;Citometria de flux;FACS;10706
5510;CD4/ LIMFÒCITS T4 Sang;2;CD4 (T);24467-3;N;Limfòcits T colaboradors, Limfòcits  T cooperadors, Limfòcits T CD4;IMMUNOLOGIA;Citometria de flux;FACS;10706
5511;CD8/ LIMFÒCITS T8 Sang;1;CD8 (%);8101-8;N;Limfòcits T CD8;IMMUNOLOGIA;Citometria de flux;FACS;10702
5511;CD8/ LIMFÒCITS T8 Sang;2;CD8 (T);14135-8;N;Limfòcits T CD8;IMMUNOLOGIA;Citometria de flux;FACS;10702
5511;CD8/ LIMFÒCITS T8 Sang;3;QUOCIENT CD4/CD8;54218-3;N;Limfòcits T CD8;IMMUNOLOGIA;Citometria de flux;FACS;10702
8206;AC. IGG SARS-CoV2 (ELISA) Sèrum;1;IGG SARS-CoV2 (ELISA) Sèrum;94563-4;N;;SEROLOGIA INFECCIOSA;ELISA;DS2;10295
4220;CA 125 Sèrum;1;CA-125 Sèrum;10334-1;N;Antígen Carbohidratat 125;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;9911
1073;LACTAT Sang;1;LACTAT Sang;0;N;;BIOQUÍMICA;Potenciometria;RAPID POINT;9615
8179;POCT (PCR) VIRUS GRIP I VRS;1;POCT (PCR) VIRUS GRIP;0;N;;BIOLOGIA MOLECULAR;RT- PCR;CEPHEID;9513
8179;POCT (PCR) VIRUS GRIP I VRS;2;POCT (PCR) VRS;0;N;;BIOLOGIA MOLECULAR;RT- PCR;CEPHEID;9513
1041;IONOGRAMA Orina esporàdica;1;SODI Orina esporàdica;2955-3;N;;ORINA/LÍQUIDS/SECREC.;Potenciometria;MODULAR / COBAS INTEGRA;9273
1041;IONOGRAMA Orina esporàdica;2;POTASSI Orina esporàdica;2828-2;N;;ORINA/LÍQUIDS/SECREC.;Potenciometria;MODULAR / COBAS INTEGRA;9273
1041;IONOGRAMA Orina esporàdica;3;CLOR Orina esporàdica;2078-4;N;;ORINA/LÍQUIDS/SECREC.;Potenciometria;MODULAR / COBAS INTEGRA;9273
6101;SINTROM MANUAL;1;T. PROTROMB/C. Sintrom;46418-0;N;Control tractament anticoagulant oral, I.N.R., Control Sintrom;HEMOSTÀSIA;Coagulatiu;COAGULACION GENERAL;9077
2701;DETECCIÓ AUTOMATITZADA SANG OCULTA Femta;1;HEMOGLOBINA Femta;0;N;;ORINA/LÍQUIDS/SECREC.;Immunoturbidimetria;OC SENSOR;8822
4600;IMMUNOGLOBULINA E Sèrum;1;IgE Sèrum;19113-0;N;IGE;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;8778
6643;GRUP SANGUINI R;1;GRUP SANGUINI R;1303-7;N;Grup sanguini ABO revers;HEMOTERÀPIA;Hemoaglutinació;DEPOSITO DE SANGRE GENERAL;8765
7300;CULTIU Femta;1;CULTIU Femta;625-4;N;Cultiu de femtes;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;8637
8100;QUANTIFICACIÓ ARN VIH-1 Plasma;1;ARN QUANTITATIU VIH Plasma;20447-9;N;VIH ARN QUANTITATIU,VIH PCR QUANTITATIVA, HIV CARREGA VIRAL;BIOLOGIA MOLECULAR;PCR en temps real;ALINITY;8306
1917;ETANOL Orina esporàdica;1;ETANOL Orina esporàdica;42242-8;N;;TOXICOLOGIA/FARMACOLOGIA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;8288
7800;ESTUDI PARÀSITS Femta;1;ESTUDI  PARÀSITS Femta;9785-7;N;;MICROBIOLOGIA;Microscòpia;MICROBIOLOGIA GENERAL;8153
3041;AC. ANTI-PEROXIDASA TIROÏDAL Sèrum;1;AC. ANTIPEROXIDASA TIROÏDAL;56477-3;N;Anti-TPO , Anticossos Microsomals TPO;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;8011
8553;ANTIGEN HELICOBACTER PYLORI Femta;1;ANTIGEN H. PYLORI Femta;17780-8;N;;MICROBIOLOGIA;Quimioluminiscència;LIAISON;7720
3100;FOL·LITROPINA (FSH) Sèrum;1;FOL·LITROPINA (FSH) Sèrum;15067-2;N;FSH;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;7545
4251;ANTIGEN ESPECÍFIC PROSTÀTIC LLIURE (PSA) Sèrum;1;PSA LLIURE Sèrum;10886-0;N;PSA lliure;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;7522
4253;ÍNDEX SÈRIC ANTIGEN ESPECÍFIC PROSTÀTIC (PSA);1;ÍNDEX SÈRIC PSA;12841-3;N;Índex PSA lliure/PSA total;MARCADORS TUMORALS;Càlcul;ELECSYS / COBAS H232;7519
3140;TESTOSTERONA Sèrum;1;TESTOSTERONA Sèrum;2986-8;N;17beta-hidroxiandrosterona;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;7507
5014;HEMOGRAMA PoC;1;HEMATIES;32776-7;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;2;HEMOGLOBINA;718-7;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;3;HEMATÒCRIT;4544-3;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;4;V. C. M.;787-2;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;5;H. C. M.;785-6;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;6;M. C. H. C.;786-4;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;7;RDW-SD;21000-5;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;8;RDW-CV;788-0;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;9;LEUCÒCITS;60026-2;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;10;NEUTRÒFILS %;770-8;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;11;NEUTRÒFILS T;751-8;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;12;LIMFÒCITS %;736-9;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;13;LIMFÒCITS T;731-0;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;14;MXD %;0;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;15;MXD T;0;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
5014;HEMOGRAMA PoC;16;PLAQUETES;777-3;N;;HEMATOLOGIA;Colorimetria làser impedància;COBAS MOVILAB GENERAL;7363
6665;AC. IRREGULARS;1;Ac. IRREGULARS;1008-2;N;Antiglobulina indirecta, Coombs indirecte;HEMOTERÀPIA;Immunohemaglutinació;DEPOSITO DE SANGRE GENERAL;7354
8221;ANTIGEN SARS-CoV2 (IC) Nasofaringi;1;AG SARS-CoV2 (IC) Nasofaringi;840536004;N;;SEROLOGIA INFECCIOSA;Immunocromatografia;COVID;7312
3043;AC. ANTI-TIROGLOBULINA Sèrum;1;AC. ANTI-TIROGLOBULINA Sèrum;56536-6;N;Anti TG, Anti TGL;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;7274
1411;CANNABIS (IMUNOCROMATOGRAFIA);1;THC ORINA (IC);18282-4;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6794
1400;BENZODIACEPINES (IMMUNOCROMATOGRAFIA);1;BENZODIACEPINES ORINA (IC);14316-4;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6724
1414;OPIACIS (IMMUNOCROMATOGRAFIA);1;MORFINA ORINA (IC);19597-4;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6679
1417;BARBITÚRICS (IMMUNOCROMATOGRAFIA);1;BARBITÚRICS ORINA (IC);19270-8;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6673
1416;AMFETAMINA (IMMUNOCROMATOGRAFIA);1;AMFETAMINA ORINA (IC);19261-7;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6671
3460;INTERLEUCINA 6 (IL6) Sèrum;1;INTERLEUCINA 6 Sèrum;26881-3;N;Interferon B2, IL-6 , Interleucina 6, BCSF, HGF,HSF,CDF;IMMUNOLOGIA;Electroquimioluminescència;ELECSYS / COBAS H232;6647
1412;COCAÏNA (IMMUNOCROMATOGRAFIA);1;COCAÏNA ORINA (IC);19359-9;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;6641
7002;TINCIÓ GRAM Esput;1;TINCIÓ GRAM Esput;648-6;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;6572
8111;AC. IGG RUBÈOLA Sèrum;1;IGG RUBÈOLA Sèrum;63462-6;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;6545
3101;LUTEOTROPINA (LH) Sèrum;1;LUTEOTROPINA (LH) Sèrum;10501-5;N;LH, Hormona luteinitzant;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;6536
1015;UREA PoC;1;UREA PoC;0;N;BUN PoC, Nitrogen ureic PoC;BIOQUÍMICA;Enzimàtic espectrofotometria;COBAS MOVILAB GENERAL;6349
414B;COMPLEMENT C3 Sèrum;1;COMPLEMENT C3 Sèrum;4485-9;N;;IMMUNOLOGIA;Turbidimetria;MODULAR / COBAS INTEGRA;6316
414C;COMPLEMENT C4 Sèrum;1;COMPLEMENT C4 Sèrum;4498-2;N;;IMMUNOLOGIA;Turbidimetria;MODULAR / COBAS INTEGRA;6315
4495;AC. IGA ANTI-TRANSGLUTAMINASA Sèrum;1;IGA ANTI-TRANSGLUTAMINASA Srm;46128-5;N;;AUTOIMMUNITAT;Enzimoimmunoassaig;BIOPLEX;6180
3110;PROLACTINA Sèrum;1;PROLACTINA Sèrum;15081-3;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;6125
1014;GLUCOSA PoC;1;GLUCOSA PoC;2339-0;N;Glicèmia PoC, glucèmia PoC;BIOQUÍMICA;Enzimàtic espectrofotometria;COBAS MOVILAB GENERAL;5897
1171;PROTEÏNES Orina 24 h;1;PROTEÏNES Orina concentració;21482-5;N;Proteinúria;ORINA/LÍQUIDS/SECREC.;Turbidimetria;MODULAR / COBAS INTEGRA;5859
1171;PROTEÏNES Orina 24 h;2;PROTEÏNES Orina 24 h;2889-4;N;Proteinúria;ORINA/LÍQUIDS/SECREC.;Turbidimetria;MODULAR / COBAS INTEGRA;5859
1171;PROTEÏNES Orina 24 h;3;PROTEÏNES Orina/mg creat.;13801-6;N;Proteinúria;ORINA/LÍQUIDS/SECREC.;Turbidimetria;MODULAR / COBAS INTEGRA;5859
3119;17-b-ESTRADIOL Sèrum;1;17-b-ESTRADIOL Sèrum;2243-4;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;5755
8198;D. MOL. SARS-CoV2 (GENS ORF1ab i N) Nasofaringi;1;PCR SARS-CoV2 GENS ORF1ab i N;6,2461E+13;N;;BIOLOGIA MOLECULAR;PCR en temps real;COVID;5550
1920;CRIBRATGE CANNABINOIDES Orina esporàdica;1;CANNABINOIDES Orina;3427-2;N;THC en orina, marihuana en orina, haixix en orina, cànnabis en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;5518
1920;CRIBRATGE CANNABINOIDES Orina esporàdica;2;CANNABIS Orina (quanti);42860-7;N;THC en orina, marihuana en orina, haixix en orina, cànnabis en orina;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;5518
4002M;COMPONENT MONOCLONAL Sèrum;1;COMPONENT MONOCLONAL % Sèrum;0;N;;IMMUNOLOGIA;Càlcul;CAPILLARYS;5457
4002M;COMPONENT MONOCLONAL Sèrum;2;COMPONENT MONOCLONAL CONC. Srm;0;N;;IMMUNOLOGIA;Càlcul;CAPILLARYS;5457
5010G;VSG (Desaga);1;VSG;0;N;;HEMATOLOGIA;Westergren;TEST ONE/ROLLER;5422
1401;ANTIDEPRESSIUS TRICÍCLICS (IMMUNOCROMATOGRAFIA);1;A. TRICÍCLICS ORINA (IC);19312-8;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;5255
1415;METAMFETAMINA (IMMUNOCROMATOGRAFIA);1;METAMFETAMINA ORINA (IC);19554-5;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;5238
1418;METADONA (IMMUNOCROMATOGRAFIA);1;METADONA ORINA (IC);19550-3;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;5236
1419;MDMA (IMMUNOCROMATOGRAFIA);1;MDMA ORINA (IC);19568-5;N;;TOXICOLOGIA/FARMACOLOGIA;Immunocromatografia;MANUAL GENERAL;5235
7200;CULTIU Frotis vaginal;1;CULTIU Frotis vaginal;11261-5;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;5230
8215;AC. IGG I IGM SARS-CoV2 (IC) Sèrum;1;IgG i IgM SARS-CoV2 (IC) Sèrum;94547-7;N;;SEROLOGIA INFECCIOSA;Immunocromatografia;COVID;5126
8207;AC. IGM SARS-CoV2 (ELISA) Sèrum;1;IGM SARS-CoV2 (ELISA) Sèrum;94564-2;N;;SEROLOGIA INFECCIOSA;ELISA;DS2;5108
8121;AC. IGG CITOMEGALOVIRUS Sèrum;1;IGG CMV Sèrum;13949-3;N;CMV Ac. IgG;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;5011
8122;AC. IGM CITOMEGALOVIRUS Sèrum;1;IGM CMV Sèrum;24119-0;N;CMV Ac. IgM;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;4956
2020;PROVA EMBARÀS Orina;1;PROVA EMBARÀS Orina;2112-1;N;;ORINA/LÍQUIDS/SECREC.;Immunocromatografia;ORINA/LIQUIDOS GENERAL;4911
4131;HAPTOGLOBINA Sèrum;1;HAPTOGLOBINA Sèrum;4542-7;N;;BIOQUÍMICA;Immunoturbidimetria;MODULAR / COBAS INTEGRA;4847
7202;TINCIÓ GRAM Frotis vaginal;1;TINCIÓ GRAM Frotis vaginal;14361-0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4842
1901;TACROLIMUS Sang;1;TACROLIMUS-FK 506 Sang;11253-2;N;Prograf, FK506;TOXICOLOGIA/FARMACOLOGIA;Cromatografia líquida tàndem masses;LC-MASSES (QTRAP);4836
7502;TINCIÓ GRAM HEMOCULTIU AEROBI;1;T. GRAM HEMOCULTIU AEROBI;664-3;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4724
7402;TINCIÓ GRAM Frotis ferida;1;TINCIÓ GRAM Frotis ferida;10357-2;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4636
3347;C-TELOPÈPTID (CTX) Sèrum;1;CTX Sèrum;41171-0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4629
4013;BANDES MONOCLONALS IMMUNOSUSTRACCIÓ Sèrum;1;IMMUNOSUSTRACCIÓ Sèrum;33647-9;N;Immunosustracció de proteïnes, Proteïnes IS;IMMUNOLOGIA;Electroforesi capil·lar - Immunosustracció;CAPILLARYS;4628
6110;TEMPS DE TROMBINA Plasma;1;TEMPS DE TROMBINA (s) Plasma;3243-3;N;;HEMOSTÀSIA;Coagulatiu;CS;4585
6110;TEMPS DE TROMBINA Plasma;2;TEMPS DE TROMBINA (CONTROL);5955-0;N;;HEMOSTÀSIA;Coagulatiu;CS;4585
5000G;HEMOGRAMA SENSE FÓRMULA;1;HEMATIES;32776-7;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;2;HEMOGLOBINA;718-7;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;3;HEMATÒCRIT;4544-3;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;4;V. C. M.;787-2;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;5;H. C. M.;785-6;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;6;M. C. H. C.;786-4;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;7;RDW-SD;21000-5;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;8;RDW-CV;788-0;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
5000G;HEMOGRAMA SENSE FÓRMULA;9;LEUCÒCITS;60026-2;N;;HEMATOLOGIA;Colorimetria làser impedància;HEMATOLOGIA GENERAL;4580
